"","sa1_7dig_2011","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"1179","2111220",145.014444642152,-37.7629461497095,"Melbourne",144.9750162,-37.82003131,7225.40614473897,28.6144763469036,1179,145.014381551304,-37.764360654354,375969
"1180","2111009",145.02415927037,-37.7678392189707,"Melbourne",144.9750162,-37.82003131,7231.42914207409,36.6362523277993,1180,145.023381551304,-37.7695568067767,374360
"1181","2115416",145.050019062237,-37.793404667778,"Melbourne",144.9750162,-37.82003131,7236.00502912955,65.7811837408616,1181,145.047381551304,-37.7955375688903,366308
"1182","2110528",144.957604366304,-37.7563094678019,"Melbourne",144.9750162,-37.82003131,7237.05401673711,-12.1801489968673,1182,144.958881551304,-37.75656642572,378368
"1183","2115205",145.051479004688,-37.8441467958757,"Melbourne",144.9750162,-37.82003131,7243.88849559074,111.744417067106,1183,145.047381551304,-37.8423029406946,351800
"1184","2111628",144.92297100867,-37.7694891237218,"Melbourne",144.9750162,-37.82003131,7244.52076003212,-39.1196516466399,1184,144.921381551304,-37.7695568067767,374326
"1185","2111239",144.9992919936,-37.7576615571504,"Melbourne",144.9750162,-37.82003131,7245.32505651646,17.090125266026,1185,144.999381551304,-37.7591645019313,377576
"1186","2110710",144.941143946322,-37.7605450168699,"Melbourne",144.9750162,-37.82003131,7245.36395457736,-24.216582108164,1186,144.942381551304,-37.7591645019313,377557
"1187","2117904",145.009198489499,-37.879428944225,"Melbourne",144.9750162,-37.82003131,7246.75798294883,155.551801806972,1187,145.008381551304,-37.8786760076536,340503
"1188","2115405",145.047327736275,-37.7888535843728,"Melbourne",144.9750162,-37.82003131,7247.65565172056,61.3567263032312,1188,145.044381551304,-37.7903414164676,367919
"1189","2115027",145.049672954057,-37.8476523238837,"Melbourne",144.9750162,-37.82003131,7251.97044282959,115.07754065877,1189,145.045881551304,-37.844901016906,350993
"1190","2115402",145.052341773521,-37.7974779550171,"Melbourne",144.9750162,-37.82003131,7254.87339647127,69.7136345590163,1190,145.048881551304,-37.7981356451016,365502
"1191","2117738",145.022363463473,-37.8735553551775,"Melbourne",144.9750162,-37.82003131,7256.71145049926,145.050152090379,1191,145.021881551304,-37.8760779314422,341313
"1192","2117924",144.998229265878,-37.8827735917203,"Melbourne",144.9750162,-37.82003131,7257.50163929669,163.708002523924,1192,144.997881551304,-37.8864702362876,338081
"1193","2117903",145.005067813588,-37.8809582806472,"Melbourne",144.9750162,-37.82003131,7261.34552743023,158.711386938376,1193,145.006881551304,-37.8812740838649,339696
"1194","2112906",144.987904951989,-37.8847143034283,"Melbourne",144.9750162,-37.82003131,7268.48593666763,171.054721864067,1194,144.990381551304,-37.889068312499,337273
"1195","2111617",144.935952201512,-37.7623114067151,"Melbourne",144.9750162,-37.82003131,7272.02832331743,-28.1272156448237,1195,144.934881551304,-37.7617625781427,376748
"1196","2135205",144.892475252662,-37.8153844097637,"Melbourne",144.9750162,-37.82003131,7285.9880247703,-85.8983148895138,1196,144.894381551304,-37.8163221785811,359809
"1197","2135018",144.894575253937,-37.8046252512539,"Melbourne",144.9750162,-37.82003131,7286.79615828534,-76.3483933602909,1197,144.895881551304,-37.8033317975243,363839
"1198","2134828",144.896297275825,-37.7996924324351,"Melbourne",144.9750162,-37.82003131,7290.2434109562,-71.8663449468961,1198,144.897381551304,-37.800733721313,364646
"1199","2115321",145.057681641479,-37.8154603133812,"Melbourne",144.9750162,-37.82003131,7296.32786636227,85.9706596591068,1199,145.053381551304,-37.8163221785811,359862
"1200","2112902",144.984339180412,-37.8853608380697,"Melbourne",144.9750162,-37.82003131,7297.46475377113,173.568159684667,1200,144.982881551304,-37.8916663887103,336464
"1201","2135002",144.893629916765,-37.8075549269162,"Melbourne",144.9750162,-37.82003131,7298.98832409032,-78.9934715501764,1201,144.895881551304,-37.808527949947,362227
"1202","2111304",144.909705579237,-37.7795384929914,"Melbourne",144.9750162,-37.82003131,7299.65969164115,-51.8601880453185,1202,144.909381551304,-37.7799491116221,371098
"1203","2112912",144.991488097187,-37.8845322709745,"Melbourne",144.9750162,-37.82003131,7304.52185512341,168.594553425349,1203,144.994881551304,-37.8864702362876,338080
"1204","2111219",145.011132244161,-37.7607889755863,"Melbourne",144.9750162,-37.82003131,7304.57547121903,25.7121501329979,1204,145.009881551304,-37.7617625781427,376773
"1205","2119414",145.039318350795,-37.8616720830844,"Melbourne",144.9750162,-37.82003131,7307.35960880695,129.332510404063,1205,145.039881551304,-37.8604894741741,346155
"1206","2110517",144.952130308801,-37.7567472583019,"Melbourne",144.9750162,-37.82003131,7307.63338783231,-15.9426424705531,1206,144.952881551304,-37.75656642572,378366
"1207","2119407",145.044554378598,-37.8560486514502,"Melbourne",144.9750162,-37.82003131,7310.94799207177,123.237251095291,1207,145.041381551304,-37.85269524554,348574
"1208","2135225",144.892078298452,-37.8233883376175,"Melbourne",144.9750162,-37.82003131,7311.76691420186,-92.9078957734727,1208,144.892881551304,-37.8241164072152,357390
"1209","2111305",144.905081268732,-37.7845057695468,"Melbourne",144.9750162,-37.82003131,7313.11676394123,-57.2413576957491,1209,144.906381551304,-37.7851452640448,369485
"1210","2110803",144.968480486265,-37.7543287416963,"Melbourne",144.9750162,-37.82003131,7315.20426796318,-4.49298751041092,1210,144.966381551304,-37.7539683495086,379177
"1211","2110520",144.954981532612,-37.7559943602144,"Melbourne",144.9750162,-37.82003131,7323.45304168384,-13.8816529795037,1211,144.954381551304,-37.7539683495086,379173
"1212","2111207",145.003098330252,-37.7578168568986,"Melbourne",144.9750162,-37.82003131,7335.02781297069,19.6232601573187,1212,145.003881551304,-37.75656642572,378383
"1213","2111311",144.913756922784,-37.7751893644085,"Melbourne",144.9750162,-37.82003131,7340.40182298896,-47.1700186302837,1213,144.912381551304,-37.7747529591994,372711
"1214","2135207",144.891615958911,-37.8178788717782,"Melbourne",144.9750162,-37.82003131,7347.1315420625,-88.1031856775427,1214,144.892881551304,-37.8189202547924,359002
"1215","2115329",145.056462272468,-37.8054797002906,"Melbourne",144.9750162,-37.82003131,7351.40444580589,77.2317532080268,1215,145.053381551304,-37.8059298737357,363086
"1216","2135003",144.89259096839,-37.8089939139364,"Melbourne",144.9750162,-37.82003131,7360.49992774935,-80.3543210904602,1216,144.892881551304,-37.808527949947,362226
"1217","2110714",144.947174472657,-37.7575032128132,"Melbourne",144.9750162,-37.82003131,7360.72953207882,-19.3776165170959,1217,144.946881551304,-37.75656642572,378364
"1218","2117728",145.031135904441,-37.8692158428721,"Melbourne",144.9750162,-37.82003131,7362.17765494155,137.96315840156,1218,145.032381551304,-37.8682837028082,343735
"1219","2115324",145.058010253145,-37.8119231455734,"Melbourne",144.9750162,-37.82003131,7362.9817221164,82.9246996213823,1219,145.053381551304,-37.8111260261584,361474
"1220","2111210",145.018504516441,-37.7633750667196,"Melbourne",144.9750162,-37.82003131,7363.22413387905,31.2267118017899,1220,145.017381551304,-37.764360654354,375970
"1221","2111233",144.991535297512,-37.7549965945165,"Melbourne",144.9750162,-37.82003131,7363.58845605548,11.3454524926239,1221,144.993381551304,-37.7539683495086,379186
"1222","2135206",144.891255082103,-37.82014077514,"Melbourne",144.9750162,-37.82003131,7374.918313665,-90.0691092561715,1222,144.891381551304,-37.8215183310038,358196
"1223","2111020",145.034158339973,-37.7729938392504,"Melbourne",144.9750162,-37.82003131,7374.9656240585,44.7962503097171,1223,145.032381551304,-37.7747529591994,372751
"1224","2119405",145.046234831775,-37.8551092892127,"Melbourne",144.9750162,-37.82003131,7379.73533236836,121.928399068387,1224,145.044381551304,-37.85269524554,348575
"1225","2119440",145.037164715073,-37.8647132884822,"Melbourne",144.9750162,-37.82003131,7383.80146102231,132.296082255007,1225,145.035381551304,-37.8630875503855,345348
"1226","2110711",144.939772423518,-37.7595195158823,"Melbourne",144.9750162,-37.82003131,7399.11412353562,-24.7045080824574,1226,144.939381551304,-37.7591645019313,377556
"1227","2111228",144.987136075932,-37.7540334444769,"Melbourne",144.9750162,-37.82003131,7402.6780079653,8.25396231751269,1227,144.987381551304,-37.7539683495086,379184
"1228","2117926",145.002825499353,-37.8830840471322,"Melbourne",144.9750162,-37.82003131,7414.10063850869,160.790636207283,1228,145.002381551304,-37.8838721600763,338889
"1229","2135208",144.891333661353,-37.8115982832348,"Melbourne",144.9750162,-37.82003131,7427.62698834134,-82.7047105530941,1229,144.891381551304,-37.8111260261584,361420
"1230","2111214",145.007571116833,-37.7582989330659,"Melbourne",144.9750162,-37.82003131,7427.70383732659,22.6141467032578,1230,145.006881551304,-37.75656642572,378384
"1231","2134413",144.89575303277,-37.8430043098048,"Melbourne",144.9750162,-37.82003131,7429.09701650968,-110.126835058957,1231,144.897381551304,-37.8423029406946,351750
"1232","2110712",144.950692500733,-37.7559215263723,"Melbourne",144.9750162,-37.82003131,7431.29385653788,-16.6833360895108,1232,144.949881551304,-37.75656642572,378365
"1233","2120018",145.039163994765,-37.7765185512483,"Melbourne",144.9750162,-37.82003131,7432.63222849307,49.3360721034952,1233,145.036881551304,-37.7773510354108,371946
"1234","2134820",144.896993876671,-37.7944534421361,"Melbourne",144.9750162,-37.82003131,7434.23515272643,-67.4410180403423,1234,144.900381551304,-37.7955375688903,366259
"1235","2111612",144.918127231758,-37.7705416854848,"Melbourne",144.9750162,-37.82003131,7434.97921671833,-42.2330544984449,1235,144.918381551304,-37.7695568067767,374325
"1236","2110802",144.965426363743,-37.7534757202803,"Melbourne",144.9750162,-37.82003131,7435.33530338519,-6.49346270078968,1236,144.964881551304,-37.7513702732973,379982
"1237","2119427",145.03366485306,-37.8682687753277,"Melbourne",144.9750162,-37.82003131,7437.32961401189,136.147530539337,1237,145.035381551304,-37.8682837028082,343736
"1238","2112908",144.986167165234,-37.886472756258,"Melbourne",144.9750162,-37.82003131,7439.6190366378,172.447883364886,1238,144.985881551304,-37.8916663887103,336465
"1239","2117736",145.018603200861,-37.8774875539705,"Melbourne",144.9750162,-37.82003131,7442.21023875261,149.063952873685,1239,145.018881551304,-37.8760779314422,341312
"1240","2119443",145.041855583863,-37.8611042937211,"Melbourne",144.9750162,-37.82003131,7442.92977588129,127.866925510801,1240,145.042881551304,-37.8604894741741,346156
"1241","2115403",145.05303460861,-37.794150434402,"Melbourne",144.9750162,-37.82003131,7446.83812316908,67.2001847566508,1241,145.050381551304,-37.7955375688903,366309
"1242","2112909",144.990144361148,-37.8861000017714,"Melbourne",144.9750162,-37.82003131,7453.11616991826,169.747176738164,1242,144.993381551304,-37.889068312499,337274
"1243","2111021",145.029396363749,-37.7685115081493,"Melbourne",144.9750162,-37.82003131,7459.24488828448,39.8144480599687,1243,145.029381551304,-37.7695568067767,374362
"1244","2117739",145.022166172282,-37.8758991115493,"Melbourne",144.9750162,-37.82003131,7461.46887331477,146.305136112373,1244,145.024881551304,-37.8760779314422,341314
"1245","2119410",145.048768450716,-37.8532083718889,"Melbourne",144.9750162,-37.82003131,7463.85982125194,119.642977593636,1245,145.045881551304,-37.8500971693287,349381
"1246","2119449",145.036218858124,-37.8666679060965,"Melbourne",144.9750162,-37.82003131,7470.93057005698,133.958950483637,1246,145.036881551304,-37.8656856265968,344542
"1247","2111605",144.92210912818,-37.7673572043571,"Melbourne",144.9750162,-37.82003131,7476.38222254236,-38.4234361267717,1247,144.922881551304,-37.7669587305654,375132
"1248","2117905",145.013768876156,-37.8799762755366,"Melbourne",144.9750162,-37.82003131,7476.77858169804,152.945331967302,1248,145.014381551304,-37.8786760076536,340505
"1249","2110809",144.973641424941,-37.7525700214858,"Melbourne",144.9750162,-37.82003131,7488.69863296115,-0.922266990883639,1249,144.973881551304,-37.7513702732973,379985
"1250","2119406",145.04576558374,-37.8575835673313,"Melbourne",144.9750162,-37.82003131,7493.79306423937,123.883070008115,1250,145.042881551304,-37.8552933217514,347768
"1251","2115409",145.055690677623,-37.7984636917851,"Melbourne",144.9750162,-37.82003131,7496.65968123895,71.2803467987852,1251,145.051881551304,-37.7981356451016,365503
"1252","2117906",145.00876612333,-37.8820532410271,"Melbourne",144.9750162,-37.82003131,7497.5495106971,156.737687759306,1252,145.009881551304,-37.8812740838649,339697
"1253","2115328",145.057164440298,-37.8021841967624,"Melbourne",144.9750162,-37.82003131,7500.10067856099,74.598906256194,1253,145.051881551304,-37.8033317975243,363891
"1254","2111310",144.914177364348,-37.7726144555305,"Melbourne",144.9750162,-37.82003131,7510.71659631899,-45.3759508566462,1254,144.913881551304,-37.7721548829881,373517
"1255","2117733",145.026212100942,-37.8741968670471,"Melbourne",144.9750162,-37.82003131,7513.23905841038,143.248187140226,1255,145.026381551304,-37.8734798552309,342121
"1256","2134418",144.891116833092,-37.8325621386277,"Melbourne",144.9750162,-37.82003131,7516.26610873465,-100.681785756943,1256,144.894381551304,-37.8319106358492,354973
"1257","2110717",144.942938013831,-37.7572283555073,"Melbourne",144.9750162,-37.82003131,7521.5894357399,-21.9718189498241,1257,144.943881551304,-37.75656642572,378363
"1258","2114927",145.060218408788,-37.8251672654275,"Melbourne",144.9750162,-37.82003131,7523.16630163308,94.3377547925782,1258,145.057881551304,-37.8241164072152,357445
"1259","2115521",145.060519122759,-37.8188817496898,"Melbourne",144.9750162,-37.82003131,7529.41396191652,88.9987208734578,1259,145.057881551304,-37.8189202547924,359057
"1260","2111604",144.932312805154,-37.7612456879209,"Melbourne",144.9750162,-37.82003131,7531.33089786405,-29.8454037160513,1260,144.931881551304,-37.7617625781427,376747
"1261","2119404",145.048120784035,-37.8553130808562,"Melbourne",144.9750162,-37.82003131,7533.00033659211,121.406842064788,1261,145.045881551304,-37.8552933217514,347769
"1262","2114928",145.058503084191,-37.835456364281,"Melbourne",144.9750162,-37.82003131,7546.77250980999,103.140058812843,1262,145.054881551304,-37.8345087120606,354220
"1263","2111234",144.996418360105,-37.7541698929281,"Melbourne",144.9750162,-37.82003131,7549.32695462647,14.3964140855962,1263,144.996381551304,-37.7539683495086,379187
"1264","2111206",145.003445227337,-37.7558268981742,"Melbourne",144.9750162,-37.82003131,7553.41374402834,19.2777320448064,1264,145.002381551304,-37.7539683495086,379189
"1265","2115325",145.059519637804,-37.807601004163,"Melbourne",144.9750162,-37.82003131,7567.72502445645,79.4264919667921,1265,145.054881551304,-37.808527949947,362280
"1266","2110825",144.959946964379,-37.7529056974888,"Melbourne",144.9750162,-37.82003131,7567.78552242257,-10.0559332309028,1266,144.960381551304,-37.7539683495086,379175
"1267","2110808",144.9787498747,-37.7518336181184,"Melbourne",144.9750162,-37.82003131,7576.59613790361,2.47635612712155,1267,144.978381551304,-37.7539683495086,379181
"1268","2110804",144.969168802957,-37.751900277373,"Melbourne",144.9750162,-37.82003131,7579.57764053832,-3.87855385073985,1268,144.970881551304,-37.7513702732973,379984
"1269","2135215",144.889130773179,-37.8148710516223,"Melbourne",144.9750162,-37.82003131,7583.87486027565,-85.6242680510713,1269,144.889881551304,-37.8137241023697,360613
"1270","2112907",144.98800614845,-37.8875803067073,"Melbourne",144.9750162,-37.82003131,7584.19608328946,171.362211558482,1270,144.988881551304,-37.8916663887103,336466
"1271","2120024",145.037639138167,-37.7731006117099,"Melbourne",144.9750162,-37.82003131,7586.45341385805,46.4978691849984,1271,145.035381551304,-37.7747529591994,372752
"1272","2111203",145.015026713681,-37.7594896175059,"Melbourne",144.9750162,-37.82003131,7587.79456763885,27.564294900516,1272,145.014381551304,-37.7591645019313,377581
"1273","2117727",145.031074020474,-37.8719853453886,"Melbourne",144.9750162,-37.82003131,7589.31896259666,139.550572066348,1273,145.030881551304,-37.8708817790195,342928
"1274","2134807",144.894035417077,-37.796588363962,"Melbourne",144.9750162,-37.82003131,7591.11626118164,-69.8518652765366,1274,144.894381551304,-37.7955375688903,366257
"1275","2110832",144.963399903235,-37.7522306513267,"Melbourne",144.9750162,-37.82003131,7594.63510793502,-7.70755329226693,1275,144.963381551304,-37.7539683495086,379176
"1276","2110715",144.936029493957,-37.7589860239118,"Melbourne",144.9750162,-37.82003131,7596.15206416905,-26.7684046767697,1276,144.936381551304,-37.7591645019313,377555
"1277","2111309",144.910499048401,-37.7745925615686,"Melbourne",144.9750162,-37.82003131,7597.63428560691,-48.2696696195718,1277,144.909381551304,-37.7747529591994,372710
"1278","2111222",144.983287868962,-37.751856945609,"Melbourne",144.9750162,-37.82003131,7601.86503001905,5.47473204540017,1278,144.982881551304,-37.7513702732973,379988
"1279","2111240",145.025165472925,-37.764252523001,"Melbourne",144.9750162,-37.82003131,7605.28488018617,35.3778073163794,1279,145.026381551304,-37.764360654354,375973
"1280","2111229",144.992437708738,-37.7528940250921,"Melbourne",144.9750162,-37.82003131,7608.13410411134,11.5839431730477,1280,144.991881551304,-37.7513702732973,379991
"1281","2111217",145.011633415294,-37.7579407465579,"Melbourne",144.9750162,-37.82003131,7609.03436255515,24.9768703012658,1281,145.011381551304,-37.7591645019313,377580
"1282","2114904",145.060512530607,-37.8301495583717,"Melbourne",144.9750162,-37.82003131,7610.49969205923,98.4949135334772,1282,145.057881551304,-37.8293125596379,355833
"1283","2115404",145.055370527486,-37.7947545736117,"Melbourne",144.9750162,-37.82003131,7612.04062475051,68.2655731830833,1283,145.053381551304,-37.7955375688903,366310
"1284","2114929",145.058112023972,-37.8391394692339,"Melbourne",144.9750162,-37.82003131,7616.63513039727,106.206888966816,1284,145.054881551304,-37.8397048644833,352608
"1285","2111624",144.925105014406,-37.763889193464,"Melbourne",144.9750162,-37.82003131,7626.04665219741,-35.0741375393439,1285,144.924381551304,-37.764360654354,375939
"1286","2110713",144.947638892052,-37.7548016002762,"Melbourne",144.9750162,-37.82003131,7631.09605092985,-18.3417482539273,1286,144.948381551304,-37.7539683495086,379171
"1287","2135016",144.890545948512,-37.8046147854573,"Melbourne",144.9750162,-37.82003131,7632.4085851365,-76.966045699082,1287,144.891381551304,-37.8059298737357,363032
"1288","2119442",145.044204354609,-37.861520614244,"Melbourne",144.9750162,-37.82003131,7635.17583966492,127.189359723127,1288,145.044381551304,-37.8630875503855,345351
"1289","2111621",144.928769578549,-37.7617788738117,"Melbourne",144.9750162,-37.82003131,7641.81135659467,-32.0892309263324,1289,144.928881551304,-37.7617625781427,376746
"1290","2134604",144.908474729051,-37.864271774131,"Melbourne",144.9750162,-37.82003131,7643.10115550634,-130.073772483557,1290,144.909381551304,-37.8630875503855,345306
"1291","2119403",145.047662342325,-37.8577872703875,"Melbourne",144.9750162,-37.82003131,7645.47304524985,123.326489364889,1291,145.044381551304,-37.8578913979627,346963
"1292","2111226",144.98800459057,-37.7519134785657,"Melbourne",144.9750162,-37.82003131,7646.66762035025,8.56554152338446,1292,144.988881551304,-37.7513702732973,379990
"1293","2111238",144.999896971059,-37.7540209317315,"Melbourne",144.9750162,-37.82003131,7647.4552751854,16.580077978821,1293,144.999381551304,-37.7539683495086,379188
"1294","2134829",144.897215227898,-37.7893891345951,"Melbourne",144.9750162,-37.82003131,7649.25608217853,-63.4807042773141,1294,144.897381551304,-37.7903414164676,367870
"1295","2114903",145.061397352233,-37.8275165778968,"Melbourne",144.9750162,-37.82003131,7650.46163030417,96.2339600936499,1295,145.056381551304,-37.8267144834265,356639
"1296","2111213",145.008059087339,-37.7561887499713,"Melbourne",144.9750162,-37.82003131,7660.53767856982,22.2356684597886,1296,145.009881551304,-37.75656642572,378385
"1297","2135213",144.88802547812,-37.8185693860511,"Melbourne",144.9750162,-37.82003131,7661.06474641687,-88.7545925000908,1297,144.889881551304,-37.8189202547924,359001
"1298","2119426",145.035845702684,-37.8694523585116,"Melbourne",144.9750162,-37.82003131,7665.25000319684,135.795796280651,1298,145.036881551304,-37.8708817790195,342930
"1299","2117923",145.000415687539,-37.8861036423043,"Melbourne",144.9750162,-37.82003131,7666.74952378775,163.107453045784,1299,145.000881551304,-37.8864702362876,338082
"1300","2114930",145.057560279667,-37.8420915061809,"Melbourne",144.9750162,-37.82003131,7668.11132611193,108.669041129324,1300,145.053381551304,-37.8423029406946,351802
"1301","2111611",144.917943798488,-37.7678185750052,"Melbourne",144.9750162,-37.82003131,7671.62447678971,-40.8019589682683,1301,144.916881551304,-37.7669587305654,375130
"1302","2117921",145.002807755705,-37.8855821903588,"Melbourne",144.9750162,-37.82003131,7675.87224289818,161.482895577868,1302,145.003881551304,-37.8864702362876,338083
"1303","2134618",144.899152146806,-37.8541507660168,"Melbourne",144.9750162,-37.82003131,7677.12563806392,-119.637006910941,1303,144.900381551304,-37.85269524554,348527
"1304","2115401",145.053859009731,-37.7904661655589,"Melbourne",144.9750162,-37.82003131,7679.66373288008,64.5863765660051,1304,145.050381551304,-37.7903414164676,367921
"1305","2117908",145.013426342959,-37.8821956675146,"Melbourne",144.9750162,-37.82003131,7683.48204057495,153.981237257141,1305,145.012881551304,-37.8812740838649,339698
"1306","2116906",144.994301127427,-37.8875936727198,"Melbourne",144.9750162,-37.82003131,7688.68443511484,167.293163621221,1306,144.996381551304,-37.889068312499,337275
"1307","2110824",144.955830377527,-37.752449694701,"Melbourne",144.9750162,-37.82003131,7689.10276835932,-12.6395881936351,1307,144.955881551304,-37.7513702732973,379979
"1308","2110856",144.952344661926,-37.7531006848827,"Melbourne",144.9750162,-37.82003131,7692.56905838725,-14.9797002277012,1308,144.951381551304,-37.7539683495086,379172
"1309","2120002",145.033749542274,-37.7687244826344,"Melbourne",144.9750162,-37.82003131,7693.52752473924,42.1143901023037,1309,145.032381551304,-37.7695568067767,374363
"1310","2117734",145.029405686375,-37.8742984159781,"Melbourne",144.9750162,-37.82003131,7693.92672235843,141.624127763191,1310,145.029381551304,-37.8734798552309,342122
"1311","2111618",144.913778868461,-37.7705495706168,"Melbourne",144.9750162,-37.82003131,7697.65923063245,-44.3421839951205,1311,144.912381551304,-37.7695568067767,374323
"1312","2117735",145.021924678766,-37.8786076397318,"Melbourne",144.9750162,-37.82003131,7701.67175919342,147.678765478612,1312,145.020381551304,-37.8786760076536,340507
"1313","2134608",144.897380498055,-37.852065406693,"Melbourne",144.9750162,-37.82003131,7703.71791939595,-117.561329922363,1313,144.897381551304,-37.85269524554,348526
"1314","2114932",145.062424263499,-37.8234624025836,"Melbourne",144.9750162,-37.82003131,7705.25506755203,92.8180675777599,1314,145.059381551304,-37.8215183310038,358252
"1315","2135201",144.888137307046,-37.8116890578708,"Melbourne",144.9750162,-37.82003131,7705.68844509939,-83.0431406635852,1315,144.888381551304,-37.8111260261584,361419
"1316","2135001",144.888634739509,-37.8088481865764,"Melbourne",144.9750162,-37.82003131,7706.81492844943,-80.6668443777973,1316,144.889881551304,-37.808527949947,362225
"1317","2111306",144.903703510353,-37.7797649540573,"Melbourne",144.9750162,-37.82003131,7708.44422168118,-54.4285752230418,1317,144.903381551304,-37.7799491116221,371096
"1318","2114725",145.062205209983,-37.8137209266019,"Melbourne",144.9750162,-37.82003131,7708.94058828359,84.7385588137214,1318,145.057881551304,-37.8137241023697,360669
"1319","2114907",145.061005592532,-37.8332572367631,"Melbourne",144.9750162,-37.82003131,7711.44797159928,100.992757297463,1319,145.056381551304,-37.8319106358492,355027
"1320","2115418",145.05064404541,-37.784962644916,"Melbourne",144.9750162,-37.82003131,7714.35479523738,59.569548600113,1320,145.047381551304,-37.7851452640448,369532
"1321","2114931",145.056923214102,-37.8447961482438,"Melbourne",144.9750162,-37.82003131,7716.62604420978,110.922642479623,1321,145.051881551304,-37.844901016906,350995
"1322","2111202",145.019086841202,-37.7599180593835,"Melbourne",144.9750162,-37.82003131,7719.21885133381,30.0728941631764,1322,145.018881551304,-37.7617625781427,376776
"1323","2134815",144.890583016044,-37.8013224291475,"Melbourne",144.9750162,-37.82003131,7719.56614496742,-74.3069510710499,1323,144.891381551304,-37.800733721313,364644
"1324","2115031",145.054805985138,-37.8489786414673,"Melbourne",144.9750162,-37.82003131,7723.86241899642,114.647621240956,1324,145.050381551304,-37.8474990931173,350189
"1325","2134818",144.893659979608,-37.7939524406048,"Melbourne",144.9750162,-37.82003131,7727.07132482551,-67.8916711150882,1325,144.892881551304,-37.7929394926789,367062
"1326","2111330",144.9111187222,-37.7722774629535,"Melbourne",144.9750162,-37.82003131,7730.8266121818,-46.5766078919067,1326,144.910881551304,-37.7721548829881,373516
"1327","2117732",145.027563289757,-37.8758612358963,"Melbourne",144.9750162,-37.82003131,7732.37222771706,143.363761584175,1327,145.027881551304,-37.8760779314422,341315
"1328","2117907",145.008612661886,-37.8844750261954,"Melbourne",144.9750162,-37.82003131,7739.9038228467,157.615656539145,1328,145.008381551304,-37.8838721600763,338891
"1329","2110728",144.943785974168,-37.7548173403315,"Melbourne",144.9750162,-37.82003131,7743.41085778583,-20.7201148657992,1329,144.945381551304,-37.7539683495086,379170
"1330","2112917",144.985713250338,-37.8893297247973,"Melbourne",144.9750162,-37.82003131,7749.112574297,173.047800064206,1330,144.984381551304,-37.8942644649217,335659
"1331","2134423",144.894417098958,-37.8481450351066,"Melbourne",144.9750162,-37.82003131,7751.03271943944,-113.803840522962,1331,144.897381551304,-37.8474990931173,350138
"1332","2120017",145.043080189058,-37.7757178913577,"Melbourne",144.9750162,-37.82003131,7754.15520502925,50.492835045226,1332,145.042881551304,-37.7773510354108,371948
"1333","2119510",145.0414509851,-37.8660295952287,"Melbourne",144.9750162,-37.82003131,7762.76133559056,131.223016221601,1333,145.039881551304,-37.8656856265968,344543
"1334","2112905",144.989909574599,-37.8889975765564,"Melbourne",144.9750162,-37.82003131,7766.25266208633,170.319030223461,1334,144.991881551304,-37.8916663887103,336467
"1335","2134609",144.900334046797,-37.8573451324387,"Melbourne",144.9750162,-37.82003131,7769.73703254565,-122.296862290169,1335,144.900381551304,-37.8578913979627,346915
"1336","2115520",145.063258412331,-37.8190265054235,"Melbourne",144.9750162,-37.82003131,7770.31363902321,89.1470977375062,1336,145.060881551304,-37.8189202547924,359058
"1337","2119417",145.04627105567,-37.8614279346683,"Melbourne",144.9750162,-37.82003131,7774.97184833377,126.318612352739,1337,145.045881551304,-37.8604894741741,346157
"1338","2111307",144.906462204463,-37.7758921555015,"Melbourne",144.9750162,-37.82003131,7775.35982536691,-50.8048191086916,1338,144.907881551304,-37.7773510354108,371903
"1339","2111205",145.003813134491,-37.7537894736835,"Melbourne",144.9750162,-37.82003131,7777.64478408759,18.9518725183356,1339,145.005381551304,-37.7539683495086,379190
"1340","2110816",144.975292189599,-37.7498759800434,"Melbourne",144.9750162,-37.82003131,7786.77487045431,0.178052414307108,1340,144.975381551304,-37.7487721970859,380792
"1341","2119402",145.050400147249,-37.8567988945793,"Melbourne",144.9750162,-37.82003131,7790.1625820607,121.675919155794,1341,145.047381551304,-37.85269524554,348576
"1342","2115327",145.06076828918,-37.80273835977,"Melbourne",144.9750162,-37.82003131,7791.22027436162,75.6542964566732,1342,145.057881551304,-37.8033317975243,363893
"1343","2134420",144.890360869951,-37.8405929775982,"Melbourne",144.9750162,-37.82003131,7794.22449625508,-107.067623194633,1343,144.892881551304,-37.8397048644833,352554
"1344","2111625",144.920862348644,-37.7644777624213,"Melbourne",144.9750162,-37.82003131,7795.6298889351,-37.5914585184248,1344,144.921381551304,-37.764360654354,375938
"1345","2110719",144.940003273578,-37.7555100480538,"Melbourne",144.9750162,-37.82003131,7797.27245172336,-23.201555211296,1345,144.940881551304,-37.75656642572,378362
"1346","2117827",145.019710950585,-37.8807623876147,"Melbourne",144.9750162,-37.82003131,7804.58996088116,149.824819401833,1346,145.018881551304,-37.8812740838649,339700
"1347","2110855",144.972169517777,-37.7496493316651,"Melbourne",144.9750162,-37.82003131,7815.91676259196,-1.82998200782657,1347,144.972381551304,-37.7487721970859,380791
"1348","2135015",144.887834125234,-37.8067844195507,"Melbourne",144.9750162,-37.82003131,7816.33918209375,-79.086363861014,1348,144.888381551304,-37.8059298737357,363031
